fp_bucket,down_idx,ytg_bucket,score_diff_bucket,quarter_idx,mean_gain,gain_std,p_turnover,p_penalty_gain,p_penalty_loss,p_pass,count
3,0,2,2,1,4.428554655395091,7.800637068654274,0.017611835153222965,0.005870611717740989,0.0,0.6947281906774686,1
3,0,2,2,2,4.374646932549995,3.0550504633038935,0.016947237600271156,0.005649079200090386,0.0,0.7062478815952999,3
3,0,2,2,3,4.051005132591959,5.192943930629973,0.0160393498716852,0.005346449957228401,0.0,0.6684131736526947,6
3,0,2,3,0,4.523794516230697,9.805246409084125,0.01575795776867318,0.005252652589557727,0.0,0.6917743460447525,7
3,0,2,3,1,3.7234885068572527,5.276448530110863,0.014487154722812439,0.004829051574270813,0.0,0.7327602858798531,12
3,0,2,3,2,4.50647795318454,7.854934754662192,0.01633097441480675,0.005443658138268917,0.0,0.68056614044638,5
3,0,2,3,3,4.488706796932451,3.0783421635988546,0.01575795776867318,0.005252652589557727,0.0,0.6742304863956298,7
3,0,2,4,0,4.526593871081366,7.800637068654274,0.017611835153222965,0.005870611717740989,0.0,0.6947281906774686,1
3,0,2,4,1,4.031462498731351,10.48543964001722,0.03217294225109103,0.005074596569572719,0.0,0.7022226732974728,9
3,0,2,4,2,5.247604790419162,10.22035007010795,0.014970059880239521,0.004990019960079841,0.0,0.6738522954091817,10
3,0,2,4,3,5.18819503849444,10.515556241917166,0.014257199885942401,0.004752399961980801,0.0,0.5941450432468396,13
3,0,3,0,0,5.532658923441988,7.840569003139606,0.012489072061945798,0.006244536030972899,0.0,0.750218558761084,1
3,0,3,0,1,5.270814376706096,8.207719943240429,0.01137397634212921,0.005686988171064605,0.0,0.754663330300273,6
3,0,3,0,2,5.615574275734539,5.551412596644373,0.026402301212245738,0.00513663447709061,0.0,0.7300184918841175,12
3,0,3,0,3,5.783837579617835,7.87819357885639,0.009952229299363059,0.004976114649681529,0.0,0.8009554140127388,14
3,0,3,1,0,5.739747457816517,7.634508123364221,0.028718292546653257,0.005587216448765226,0.0,0.7238797631020226,7
3,0,3,1,1,5.623721289326385,9.1065452651742,0.009650646593321753,0.004825323296660877,0.0,0.7766840378305346,16
3,0,3,1,2,5.7694267515923565,5.295700562196133,0.010615711252653929,0.0053078556263269645,0.0,0.7043524416135881,10
3,0,3,1,3,6.360100090991811,14.292189008919056,0.01137397634212921,0.005686988171064605,0.0,0.754663330300273,6
3,0,3,2,0,5.12008242787561,8.051306068692503,0.00936680404645935,0.004683402023229675,0.0,0.724428624953166,18
3,0,3,2,1,6.021585279547063,10.1447851956888,0.01179523472517103,0.005897617362585515,0.0,0.7455767869780608,4
3,0,3,2,2,5.791646251837335,7.7781745930520225,0.01224889759921607,0.006124448799608035,0.0,0.7550220480156785,2
3,0,3,2,3,5.391955649917434,7.455423082115014,0.01179523472517103,0.005897617362585515,0.0,0.7270582684595424,4
3,0,3,3,0,5.717242948134668,4.96655480858378,0.01137397634212921,0.005686988171064605,0.0,0.754663330300273,6
3,0,3,3,1,4.873638791863571,6.24257134277991,0.01027326895418122,0.00513663447709061,0.0,0.778405588658311,12
3,0,3,3,2,5.199385805277525,4.847679857416329,0.01137397634212921,0.005686988171064605,0.0,0.754663330300273,6
3,0,3,3,3,5.864924225785196,7.923743703939085,0.010981770261366132,0.005490885130683066,0.0,0.7286404568416427,8
3,0,3,4,1,5.748465547191662,4.969909455915671,0.011580775911986103,0.005790387955993051,0.0,0.7502026635784597,5
3,0,3,4,2,6.121450933822736,10.906165432655257,0.010795638562020943,0.005397819281010472,0.0,0.7501889236748354,9
3,0,3,4,3,5.805993526156417,6.186495556672394,0.010441683199331734,0.021614284222616686,0.0,0.6928056802756604,11
3,0,4,0,1,4.117647058823529,5.69711706542378,0.065359477124183,0.0,0.0,0.934640522875817,1
3,0,4,0,2,4.117647058823529,5.69711706542378,0.065359477124183,0.0,0.0,0.934640522875817,1
3,0,4,1,1,4.117647058823529,5.69711706542378,0.065359477124183,0.0,0.0,0.934640522875817,1
3,0,4,1,2,4.03921568627451,5.69711706542378,0.065359477124183,0.0,0.0,0.934640522875817,1
3,0,4,1,3,4.215686274509803,5.69711706542378,0.065359477124183,0.0,0.0,0.934640522875817,1
3,0,4,2,0,4.431372549019607,5.69711706542378,0.065359477124183,0.0,0.0,0.934640522875817,1
3,0,4,2,1,4.117647058823529,5.69711706542378,0.065359477124183,0.0,0.0,0.934640522875817,1
3,0,4,3,0,4.235294117647058,5.69711706542378,0.065359477124183,0.0,0.0,0.934640522875817,1
3,0,4,3,1,4.294117647058823,5.69711706542378,0.065359477124183,0.0,0.0,0.934640522875817,1
3,0,4,3,2,4.3076923076923075,1.4142135623730951,0.0641025641025641,0.0,0.0,0.9358974358974359,2
3,0,4,3,3,4.096153846153846,2.1213203435596424,0.08333333333333333,0.0,0.0,0.9166666666666667,2
3,0,4,4,1,4.3076923076923075,9.899494936611665,0.0641025641025641,0.0,0.0,0.9358974358974359,2
3,0,5,1,1,3.4313725490196076,4.12310562561766,0.0,0.0,0.0,0.7549019607843137,1
3,0,5,2,0,3.549019607843137,4.12310562561766,0.0,0.0,0.0,0.7352941176470588,1
3,0,5,2,1,3.4313725490196076,4.12310562561766,0.0,0.0,0.0,0.7549019607843137,1
3,0,5,3,1,3.5882352941176467,4.12310562561766,0.0,0.0,0.0,0.7549019607843137,1
3,1,0,0,0,4.966148008911167,5.00666222813829,0.01392369813422445,0.013488582567529935,0.0,0.3864000278473963,6
3,1,0,0,1,4.701301200630735,6.328666450703519,0.011335841372717002,0.011180640915806856,0.0,0.4626649780856955,107
3,1,0,0,2,5.970858860113245,8.563898601927049,0.028450756520931958,0.01640095609393855,0.0,0.47403810452056067,118
3,1,0,0,3,5.3653346328784925,6.705119113857809,0.01702579772755211,0.012411534341358903,0.0,0.6380108178353793,172
3,1,0,1,0,4.923694014787132,6.353248448260243,0.016448089322583247,0.016303909016459624,0.0,0.35880710981925557,119
3,1,0,1,1,5.112072716513506,6.689962453908741,0.01240949596212754,0.012300717070453911,0.0,0.4626714355332776,174
3,1,0,1,2,5.872801602772363,7.754157136147627,0.00988737275286983,0.009752003465453758,0.0,0.34243556421918997,130
3,1,0,1,3,5.077072614748772,6.844528725862171,0.01518976554927087,0.015056615430500964,0.0,0.4297180413084929,133
3,1,0,2,0,5.6267056530214425,7.1084550807106766,0.013450986105041172,0.01336427268249707,0.0,0.3901722475425416,231
3,1,0,2,1,6.204099906496141,7.215428252752849,0.014469325979809504,0.022401305884403873,0.0,0.43608456552401786,73
3,1,0,2,2,5.227432005940777,4.981695549969374,0.021187227327578204,0.00899238837835329,0.0,0.3409333518982642,34
3,1,0,2,3,5.45855626062793,6.500081313526196,0.008294969101240097,0.01867404918916677,0.0,0.3791319314835552,44
3,1,0,3,0,4.773675349991139,6.2112300336626936,0.00708842814105972,0.015957823852560695,0.0,0.3694400141768563,60
3,1,0,3,1,5.100474038631933,7.03999810144581,0.03081694134325713,0.012524366471734893,0.0,0.49381091617933726,170
3,1,0,3,2,6.1345372429508815,7.846556087044689,0.012533289405046262,0.005319441012547017,0.0,0.3706929687285506,92
3,1,0,3,3,5.556901803118908,8.307823618597803,0.011123294346978556,0.010971003898635477,0.0,0.2914900097465887,110
3,1,0,4,0,5.718948839604251,21.07921567168317,0.014711831990878664,0.014252087241163705,0.0,0.4082717275368715,3
3,1,0,4,1,5.4352810532707,8.332852098780855,0.006391205700955485,0.014388201834276033,0.0,0.439659029175854,72
3,1,0,4,2,5.297857163036415,7.081616670707784,0.02014294996751137,0.019966381331751278,0.0,0.345205808401842,88
3,1,0,4,3,4.759664388548345,6.488116226911555,0.016745343948894993,0.040694943516757086,0.0,0.24480964794851923,116
3,1,1,0,0,5.586088257292445,5.28752255189915,0.013836948391922215,0.010284218399401645,0.0,0.6181376215407628,20
3,1,1,0,1,5.871477917055897,8.285834688755928,0.03306467380678239,0.015435250157502552,0.0,0.6982142469205536,191
3,1,1,0,2,6.033679768695787,7.8238383562102625,0.026002188012815505,0.017611549581933266,0.0,0.68384191607408,218
3,1,1,0,3,6.3241722382561525,8.559119166147973,0.019303563400095723,0.01307450218270946,0.0,0.8068410900494554,311
3,1,1,1,0,5.840674558008954,8.56978410502192,0.007132559374762881,0.013477881478109114,0.0,0.6422812808255558,226
3,1,1,1,1,5.881647836869661,8.368988840366976,0.023601543124827776,0.004526040231468724,0.0,0.6612358776522458,330
3,1,1,1,2,6.603037419156145,9.139528500281175,0.029296273483215274,0.013676085617493072,0.0,0.6664324761318139,222
3,1,1,1,3,5.960565890609335,8.253137752838889,0.02422062731743026,0.017385699963398525,0.0,0.7242238100542656,279
3,1,1,2,0,5.584231598398521,7.553984676568768,0.022248653929887535,0.017687414377196987,0.0,0.5725550375412848,443
3,1,1,2,1,6.147684032844105,7.894330892578096,0.016221783537893743,0.014862815781191887,0.0,0.6408176694418218,133
3,1,1,2,2,4.863933841028082,7.4280330960272165,0.022370299857210854,0.01954426463588767,0.0,0.6280640171346976,38
3,1,1,2,3,6.35574946674423,9.387144794609167,0.02198952879581152,0.012739965095986037,0.0,0.5723676556137289,85
3,1,1,3,0,6.837361500060879,9.151175054460923,0.011445269694386948,0.009999391209058808,0.0,0.5829629855107755,122
3,1,1,3,1,5.6954509205644746,7.959800465404955,0.009829756249783293,0.018940050622377864,0.0,0.6598332235359383,252
3,1,1,3,2,5.853449680046539,9.072986303294527,0.026527050610820245,0.01653286794648051,0.0,0.6278650378126818,175
3,1,1,3,3,5.064362160684624,7.112648382768735,0.015938097941504237,0.00690720999179966,0.0,0.4830105763367606,199
3,1,1,4,0,5.933769633507854,4.201851443775179,0.03280977312390925,0.01199825479930192,0.0,0.6378272251308901,10
3,1,1,4,1,6.4163577189755205,8.144310619512796,0.016046412905051648,0.030918352907881703,0.0,0.6392953162586671,135
3,1,1,4,2,6.169069305983887,8.184466315533609,0.0044227688923952286,0.007853403141361256,0.0,0.5994047192139424,169
3,1,1,4,3,5.1218787756745865,7.780221750501089,0.012719828164854343,0.015127869512686265,0.0,0.3181719022687609,262
3,1,2,0,0,5.572509078994075,1.1547005383792517,0.04207738306528684,0.031155284930235096,0.0,0.7760969882314394,3
3,1,2,0,1,5.399373419633912,6.422236522522314,0.02450660771934289,0.0071563747395874755,0.0,0.7706938502886405,41
3,1,2,0,2,5.901833092136999,8.73257902958436,0.015770529518720544,0.008349103862852054,0.0,0.7837582099521319,28
3,1,2,0,3,5.404035072784541,8.444778606587962,0.014471780028943561,0.019426236485911297,0.0,0.8250957691325445,35
3,1,2,1,0,6.434721280844126,9.244756202376529,0.02822913041088864,0.020901646851929877,0.0,0.7738372199527378,29
3,1,2,1,1,6.09488973565767,9.33855716437673,0.029633956903304608,0.005974588085343672,0.0,0.8360838566629935,59
3,1,2,1,2,5.562127688217279,8.848414798394366,0.03755931747046747,0.019200350015144883,0.0,0.7922458183286777,36
3,1,2,1,3,6.350438583537612,9.151187769281782,0.04316429900469594,0.016849286747984287,0.0,0.7972769426149621,48
3,1,2,2,0,6.362054540520984,8.616645910479711,0.009610166425470332,0.00508773516642547,0.0,0.7822901591895803,78
3,1,2,2,1,5.838096960926195,8.193678272690699,0.017084740311947257,0.009044862518089725,0.0,0.8212936163370317,22
3,1,2,2,2,6.11967889031483,10.503967504392486,0.023209458536984955,0.012287360401933211,0.0,0.7383611391748356,3
3,1,2,2,3,5.8432791350983235,9.613443745796548,0.018089725036179453,0.02428279560738912,0.0,0.7372520643568572,18
3,1,2,3,0,6.190614016952657,7.469235147202859,0.017572875749431466,0.009303287161463718,0.0,0.8161877196609468,20
3,1,2,3,1,6.415990653088862,7.266087373267376,0.011285333050093603,0.02432321193855468,0.0,0.7993866089565713,59
3,1,2,3,2,5.036336752029195,6.480561481818403,0.024240231548480463,0.01794815327502674,0.0,0.7731863084376769,42
3,1,2,3,3,5.390784743942859,8.62700696472625,0.05623764841355056,0.0070024742075533355,0.0,0.6680982836157665,43
3,1,2,4,0,5.751823160523254,8.28738792832029,0.0241196333815726,0.012769217672597259,0.0,0.7673164779660056,1
3,1,2,4,1,5.463096960926195,5.431190983369624,0.03097362920083615,0.009044862518089725,0.0,0.8074047274481428,22
3,1,2,4,2,7.233827369961907,10.2452655146397,0.014139095430577042,0.007485403463246668,0.0,0.6681970158191526,37
3,1,2,4,3,4.883273343475949,7.270225146243354,0.019060694892822243,0.0055660692419013695,0.0,0.5737875245834725,67
3,1,3,0,0,5.700396170353252,8.48528137423857,0.033014196104324864,0.016507098052162432,0.0,0.7703037306041599,2
3,1,3,0,1,5.022196888412017,4.232916537989193,0.02682403433476395,0.013412017167381975,0.0,0.8133717811158798,14
3,1,3,0,2,5.72677354203484,11.097458933073005,0.025246149962130777,0.012623074981065388,0.0,0.8243499116384752,18
3,1,3,0,3,5.9372685049091665,8.059315676281733,0.023516961608560177,0.011758480804280089,0.0,0.80898347933447,23
3,1,3,1,0,6.022912917070469,5.8068663640294815,0.027689325764917623,0.013844662882458812,0.0,0.7750934514744565,12
3,1,3,1,1,6.034580012262415,6.0297508022174595,0.024524831391784182,0.026548129981606376,0.0,0.8150827713059473,20
3,1,3,1,2,6.810173784563428,10.305338422390601,0.028143249138112995,0.030465067192007318,0.0,0.7877999014986281,11
3,1,3,1,3,5.329364529973695,7.639609699692541,0.04381835802298214,0.013844662882458812,0.0,0.82348054824865,12
3,1,3,2,0,6.019730567477348,9.167158585777631,0.03773247496423462,0.025810681926561753,0.0,0.722997138769671,22
3,1,3,2,1,6.123676680972818,9.48741856940607,0.02861230329041488,0.01430615164520744,0.0,0.8009298998569385,10
3,1,3,2,2,6.479633978459795,16.50252505931542,0.05125921127216779,0.01619564337193295,0.0,0.7935055470078549,3
3,1,3,2,3,6.171283651970347,5.958187643906492,0.031213421771361684,0.015606710885680842,0.0,0.7646507998439329,5
3,1,3,3,0,5.64401092469762,5.540758070878027,0.04939523995317987,0.015606710885680842,0.0,0.7282871634802965,5
3,1,3,3,1,5.5797147185054286,9.131751687868483,0.03995203231507195,0.012623074981065388,0.0,0.7655263822267104,18
3,1,3,3,2,6.225321888412017,7.74312882212636,0.05807403433476395,0.013412017167381975,0.0,0.7977467811158798,14
3,1,3,3,3,5.735942387429985,6.173419725817379,0.029097257583472758,0.014548628791736379,0.0,0.7636575252782425,9
3,1,3,4,0,5.714129428595473,8.253290543475819,0.03366153328284103,0.016830766641420514,0.0,0.7854077253218884,1
3,1,3,4,1,5.903803463075329,6.0,0.046840313748705044,0.014799467219180108,0.0,0.7940654136451087,8
3,1,3,4,2,6.240946888412017,9.920840535109761,0.02682403433476395,0.029037017167381975,0.0,0.7508717811158798,14
3,1,3,4,3,5.393880659005953,6.198729097503974,0.027689325764917623,0.013844662882458812,0.0,0.726706354700263,12
3,1,4,0,1,4.981168831168831,5.549774770204643,0.016233766233766232,0.0,0.0,0.7019480519480519,5
3,1,4,0,2,4.528711484593837,8.97831080633016,0.017507002801120445,0.0,0.0,0.7373949579831932,1
3,1,4,0,3,4.209899749373434,8.538428538364768,0.03320802005012531,0.0,0.0,0.7650375939849623,7
3,1,4,1,0,4.783613445378151,8.97831080633016,0.017507002801120445,0.0,0.0,0.7373949579831932,1
3,1,4,1,1,4.726623376623376,5.941380311005179,0.016233766233766232,0.0,0.0,0.7201298701298701,5
3,1,4,1,2,5.557005494505495,21.920310216782973,0.01717032967032967,0.0,0.0,0.7424450549450549,2
3,1,4,1,3,5.162987012987013,9.423375191511797,0.016233766233766232,0.0,0.0,0.7564935064935064,5
3,1,4,2,0,5.440072639225182,11.41027801784183,0.015133171912832928,0.0,0.0,0.7391041162227603,9
3,1,4,2,1,4.730082417582418,11.313708498984761,0.01717032967032967,0.0,0.0,0.7232142857142857,2
3,1,4,3,0,4.807005494505495,5.656854249492381,0.01717032967032967,0.0,0.0,0.7232142857142857,2
3,1,4,3,1,4.55489417989418,5.477225575051661,0.016534391534391533,0.0,0.0,0.71494708994709,4
3,1,4,3,2,4.599350649350649,2.16794833886788,0.016233766233766232,0.0,0.0,0.7201298701298701,5
3,1,4,3,3,5.018194070080862,3.4641016151377544,0.016846361185983826,0.0,0.0,0.7284366576819407,3
3,1,4,4,1,4.653159340659341,0.0,0.01717032967032967,0.0,0.0,0.7424450549450549,2
3,1,4,4,2,4.810646900269542,2.309401076758503,0.016846361185983826,0.0,0.0,0.7284366576819407,3
3,1,5,0,1,6.862745098039215,10.635370755695877,0.0,0.05159958720330237,0.0,0.7936016511867905,1
3,1,5,0,2,7.03921568627451,10.635370755695877,0.0,0.05159958720330237,0.0,0.7936016511867905,1
3,1,5,0,3,7.384615384615385,8.48528137423857,0.0,0.05060728744939271,0.0,0.7975708502024291,2
3,1,5,1,0,6.941176470588235,10.635370755695877,0.0,0.07120743034055727,0.0,0.7739938080495355,1
3,1,5,1,1,6.592592592592593,10.754843869934453,0.0,0.04873294346978557,0.0,0.8050682261208577,4
3,1,5,1,2,7.634615384615385,21.920310216782973,0.0,0.05060728744939271,0.0,0.7975708502024291,2
3,1,5,1,3,6.92156862745098,10.635370755695877,0.0,0.05159958720330237,0.0,0.7739938080495355,1
3,1,5,2,0,6.784313725490196,10.635370755695877,0.0,0.05159958720330237,0.0,0.7739938080495355,1
3,1,5,2,1,6.862745098039215,10.635370755695877,0.0,0.05159958720330237,0.0,0.7936016511867905,1
3,1,5,2,2,6.9607843137254894,10.635370755695877,0.0,0.05159958720330237,0.0,0.7936016511867905,1
3,1,5,3,0,6.9423076923076925,2.1213203435596424,0.0,0.05060728744939271,0.0,0.77834008097166,2
3,1,5,3,1,7.019607843137255,10.635370755695877,0.0,0.05159958720330237,0.0,0.7936016511867905,1
3,1,5,4,2,7.0588235294117645,10.635370755695877,0.0,0.05159958720330237,0.0,0.7936016511867905,1
3,2,0,0,0,5.588270880039856,11.849502702042574,0.017348137076972348,0.010675776662752216,0.0,0.5370271520586456,8
3,2,0,0,1,4.374961949944688,6.645307544391799,0.02162728021916832,0.004454640621867831,0.0,0.5622127684849025,89
3,2,0,0,2,4.2740354723124945,6.688114557248277,0.04972790031344345,0.0038459319654635315,0.0,0.5537116448410028,111
3,2,0,0,3,5.413530900708018,9.10299176980557,0.02490642761425073,0.02298106988278422,0.0,0.6723759941263754,151
3,2,0,1,0,5.049788189107074,9.099586682556597,0.014029314338911863,0.011323042282794606,0.0,0.5814515721636465,93
3,2,0,1,1,5.095808147820532,6.924795367410009,0.009553295002211411,0.002948547840188708,0.0,0.5483217848542925,160
3,2,0,1,2,4.964115522369939,7.900129005509566,0.014751411400473502,0.011905845929703151,0.0,0.5819674619073636,86
3,2,0,1,3,5.205081276476861,7.714541561062305,0.03318338094179225,0.014470690864307339,0.0,0.625124722759124,131
3,2,0,2,0,5.409964884103452,8.293208163062562,0.017085979353120808,0.012352201523684738,0.0,0.5807084464825988,243
3,2,0,2,1,5.967116195273828,8.379955913143785,0.008527050427664376,0.030671144461352787,0.0,0.5605726679610292,68
3,2,0,2,2,4.988417250556733,8.286040160321548,0.013239367769268373,0.008147303242626691,0.0,0.5940470370973875,26
3,2,0,2,3,4.664486847370527,8.396638976357789,0.010267264800657105,0.026726480065710493,0.0,0.5627303553000147,48
3,2,0,3,0,5.367140277163497,8.544467936094476,0.008983856700574966,0.014457098628925254,0.0,0.5102462037446558,62
3,2,0,3,1,5.919233067188094,9.465111143283055,0.0048143155524612265,0.007747344719806835,0.0,0.555730023059337,159
3,2,0,3,2,5.031690084940859,8.43319803597212,0.015432245772803048,0.012455346511074066,0.0,0.5780582678415496,80
3,2,0,3,3,6.228261742768334,10.18379577730398,0.041953245212361656,0.021671826625386997,0.0,0.4559735019125835,117
3,2,0,4,0,5.620358382587485,14.707141122597553,0.018294399099352657,0.011258091753447792,0.0,0.5845013603527536,5
3,2,0,4,1,5.00999742002064,5.851141260085812,0.017912428129146396,0.005528527200353826,0.0,0.5727462037446558,62
3,2,0,4,2,5.964890007498644,9.633636170373347,0.028821524823484865,0.004454640621867831,0.0,0.5837955022978522,89
3,2,0,4,3,4.3405985552115585,6.4561886097490415,0.02003095975232198,0.013095975232198142,0.0,0.4557378740970072,150
3,2,1,0,0,5.48746051800379,11.508933728002589,0.02368919772583702,0.030353758686039164,0.0,0.8633080648557592,10
3,2,1,0,1,6.107125045715996,9.64023732733274,0.03324324709436256,0.021212221963626692,0.0,0.9082592773785381,83
3,2,1,0,2,5.582042985345247,8.805634419555709,0.04138436537061237,0.021536072680628626,0.0,0.9068586556591263,81
3,2,1,0,3,5.23734624202375,8.358125849527239,0.019221077885113604,0.02146755910765365,0.0,0.858418448827784,128
3,2,1,1,0,6.084379815797627,10.303967731603711,0.04726975709267657,0.024339016058358916,0.0,0.8713279228748124,107
3,2,1,1,1,5.462486839334597,10.07722418264035,0.030118621464167897,0.026784586228679724,0.0,0.8711026882852531,130
3,2,1,1,2,4.971572962728995,6.775978258601177,0.025919332299622885,0.021372920614866286,0.0,0.8545339688738298,82
3,2,1,1,3,4.995521613572782,8.828286915499444,0.05012709442589417,0.004888247149775894,0.0,0.897610023162771,118
3,2,1,2,0,6.813916123654007,9.934474670673257,0.015622611249087766,0.003749888224485616,0.0,0.8712259538417606,169
3,2,1,2,1,6.261139563216316,11.538739843963626,0.03947635592455555,0.016260942153235265,0.0,0.8821293204584424,62
3,2,1,2,2,5.619830562742842,11.28817633194954,0.019470573473290703,0.01124966467345685,0.0,0.8876504642650075,23
3,2,1,2,3,5.292731987897729,6.673483694097454,0.018701998204608175,0.010805598962662501,0.0,0.8394537354124414,26
3,2,1,3,0,5.872256859567688,9.131253525161075,0.015449476777719793,0.008926364360460326,0.0,0.8673748249059298,42
3,2,1,3,1,4.386080657279452,8.271855075115013,0.04391332463639184,0.016693642137055324,0.0,0.8922987212505653,119
3,2,1,3,2,6.5019346178142765,10.451320645263124,0.018916811433986103,0.029853324384080858,0.0,0.865613155401137,78
3,2,1,3,3,4.520352822816498,8.54788784171984,0.01052853232259423,0.013490559416017407,0.0,0.7688776584544115,85
3,2,1,4,0,5.350915982312065,1.4142135623730951,0.0273336896836581,0.015792798483891347,0.0,0.8615093056027989,2
3,2,1,4,1,5.6224763108022735,6.366493925070469,0.014213518635502211,0.0082122552116235,0.0,0.8479848389134554,50
3,2,1,4,2,5.454327226784587,9.084327162756745,0.03844653794391496,0.02453239583619435,0.0,0.8852042077508309,65
3,2,1,4,3,4.822240642082239,8.795763401687918,0.019776600367342318,0.004746968330418207,0.0,0.6635750513950609,123
3,2,2,0,0,5.950412597471421,8.543919396748375,0.02460443636914225,0.01892648951472481,0.0,0.8353395412218941,1
3,2,2,0,1,6.939613899613899,9.947026356320432,0.01673101673101673,0.012870012870012871,0.0,0.8213642213642214,25
3,2,2,0,2,6.4140926640926645,10.175460677532001,0.029668766510871775,0.012700670595407438,0.0,0.8631883763462711,26
3,2,2,0,3,5.810011982425776,8.905071605568384,0.025917543158922467,0.04557759730173523,0.0,0.8919806506013402,37
3,2,2,1,0,6.018859518859518,8.255429510456521,0.016087516087516084,0.025195525195525193,0.0,0.8282348282348282,28
3,2,2,1,1,5.912072602794252,10.524277031251472,0.02324563149305417,0.020260319229391394,0.0,0.8721888309517175,47
3,2,2,1,2,5.519878952311385,7.625282128303968,0.04398413857873318,0.01304393196285088,0.0,0.8730042784096839,24
3,2,2,1,3,6.623099289765957,9.131418055205048,0.015491682158348827,0.01191667858334525,0.0,0.8469421802755137,31
3,2,2,2,0,5.202683588822202,7.14774062752919,0.012424022325012423,0.019457930349019457,0.0,0.8376466990328376,51
3,2,2,2,1,6.092443463872035,10.423152366878165,0.03221180364037507,0.013789299503585218,0.0,0.85146166574738,20
3,2,2,2,2,5.508723008723009,3.947573094109004,0.04175604175604175,0.017875017875017874,0.0,0.8444873444873445,4
3,2,2,2,3,5.761820368377746,5.731888471921401,0.03696436483321729,0.015823786315589596,0.0,0.829546173808469,11
3,2,2,3,0,5.085485038610039,5.943414492038715,0.01960666023166023,0.03070704633204633,0.0,0.790661196911197,14
3,2,2,3,1,6.15394726033024,9.399406215783118,0.045264109093896325,0.020906925162244308,0.0,0.8681097510884745,44
3,2,2,3,2,6.057321057321057,9.674053007261309,0.028908028908028904,0.012375012375012373,0.0,0.8666963666963667,28
3,2,2,3,3,5.334953440835793,4.519239915269459,0.02652736770383829,0.023120599591187826,0.0,0.7482625482625482,35
3,2,2,4,0,5.970020440608676,8.543919396748375,0.02460443636914225,0.01892648951472481,0.0,0.8353395412218941,1
3,2,2,4,1,5.938797871230304,6.428959615608924,0.016957111551706146,0.01304393196285088,0.0,0.8459772513826568,24
3,2,2,4,2,4.65028825302798,5.346861958787052,0.017189400751044588,0.013222615962341991,0.0,0.8301687205796795,23
3,2,2,4,3,5.962457898628111,9.348095644439558,0.013349215476875051,0.020906925162244308,0.0,0.6766203893863468,44
3,2,3,0,1,7.874792112140652,10.439466276603937,0.03033182862120852,0.023758612497030176,0.0,0.8904727963886909,19
3,2,3,0,2,6.636317780580075,11.45716660726668,0.016813787305590584,0.07137452711223204,0.0,0.883732660781841,15
3,2,3,0,3,7.205548549810844,7.081162132224989,0.016813787305590584,0.025220680958385876,0.0,0.883732660781841,15
3,2,3,1,0,6.842921013412816,3.9749213828703582,0.03805265772478887,0.029806259314456036,0.0,0.8625931445603576,5
3,2,3,1,1,5.944858420268257,6.648308055437865,0.016559032952475575,0.024838549428713365,0.0,0.8400397416790859,16
3,2,3,1,2,6.661102831594635,3.361547262794322,0.03805265772478887,0.04798807749627422,0.0,0.8625931445603576,5
3,2,3,1,3,6.646260245901639,4.603510366264824,0.03270150273224044,0.025614754098360656,0.0,0.8506659836065573,14
3,2,3,2,0,6.838342440801458,5.552582176894713,0.015179113539769277,0.036657559198542806,0.0,0.8950364298724953,22
3,2,3,2,1,6.556010928961749,8.3166499665831,0.018214936247723135,0.027322404371584702,0.0,0.8573770491803279,10
3,2,3,2,2,6.699243379571249,9.899494936611665,0.021017234131988232,0.031525851197982346,0.0,0.8738965952080706,2
3,2,3,2,3,6.853089533417403,5.656854249492381,0.021017234131988232,0.031525851197982346,0.0,0.8738965952080706,2
3,2,3,3,0,6.988375558867362,7.014271166700073,0.01987083954297069,0.029806259314456036,0.0,0.8807749627421758,5
3,2,3,3,1,6.589344262295082,7.30372811955952,0.018214936247723135,0.043989071038251365,0.0,0.8740437158469946,10
3,2,3,3,2,7.506010928961748,13.806600675844225,0.018214936247723135,0.027322404371584702,0.0,0.8573770491803279,10
3,2,3,3,3,7.836621283689914,10.124228365658293,0.018523663980735388,0.027785495971103084,0.0,0.8549597110308419,9
3,2,3,4,0,7.026679524268724,8.509788571477886,0.021429336762027216,0.032144005143040826,0.0,0.8714239794278367,1
3,2,3,4,1,7.414086217364906,15.599145275730121,0.020238818053025704,0.030358227079538558,0.0,0.8600485731633273,4
3,2,3,4,2,7.446790775215338,7.865183475997945,0.018523663980735388,0.027785495971103084,0.0,0.8719088635732147,9
3,2,3,4,3,6.822677595628416,5.586690532964137,0.018214936247723135,0.027322404371584702,0.0,0.8573770491803279,10
3,2,4,0,1,6.872727272727273,7.334848328356899,0.0,0.05606060606060606,0.0,0.7924242424242424,5
3,2,4,0,2,6.509803921568627,7.331076377385781,0.0,0.04084967320261437,0.0,0.795751633986928,1
3,2,4,0,3,6.584905660377358,7.0,0.0,0.03930817610062893,0.0,0.8034591194968553,3
3,2,4,1,0,6.3076923076923075,2.1213203435596424,0.0,0.04006410256410256,0.0,0.7996794871794871,2
3,2,4,1,1,6.150943396226415,0.5773502691896258,0.0,0.03930817610062893,0.0,0.8034591194968553,3
3,2,4,1,2,6.0740740740740735,3.774917217635375,0.0,0.038580246913580245,0.0,0.8070987654320987,4
3,2,4,1,3,6.730769230769231,6.363961030678928,0.0,0.04006410256410256,0.0,0.780448717948718,2
